TimeStamp,EKKLISPR,EPLETR,EPLPAR,GCC2H4_I,GCC2H4_O,GCCO2_I,GCCO2_O,GCNONO2_I,GCNONO2_O,GHHUMI,GHTEMP,OUHUMI,OUTEMP,PKAVGPW,PLADVASS,PLFOTR,PLLGHTUS,UPTLM2,VPDKPA,EKKLISPR_TM1D,EPLETR_TM1D,EPLPAR_TM1D,GCC2H4_I_TM1D,GCC2H4_O_TM1D,GCCO2_I_TM1D,GCCO2_O_TM1D,GCNONO2_I_TM1D,GCNONO2_O_TM1D,GHHUMI_TM1D,GHTEMP_TM1D,OUHUMI_TM1D,OUTEMP_TM1D,PKAVGPW_TM1D,PLADVASS_TM1D,PLFOTR_TM1D,PLLGHTUS_TM1D,UPTLM2_TM1D,VPDKPA_TM1D,EKKLISPR_TM2D,EPLETR_TM2D,EPLPAR_TM2D,GCC2H4_I_TM2D,GCC2H4_O_TM2D,GCCO2_I_TM2D,GCCO2_O_TM2D,GCNONO2_I_TM2D,GCNONO2_O_TM2D,GHHUMI_TM2D,GHTEMP_TM2D,OUHUMI_TM2D,OUTEMP_TM2D,PKAVGPW_TM2D,PLADVASS_TM2D,PLFOTR_TM2D,PLLGHTUS_TM2D,UPTLM2_TM2D,VPDKPA_TM2D,EKKLISPR_TM3D,EPLETR_TM3D,EPLPAR_TM3D,GCC2H4_I_TM3D,GCC2H4_O_TM3D,GCCO2_I_TM3D,GCCO2_O_TM3D,GCNONO2_I_TM3D,GCNONO2_O_TM3D,GHHUMI_TM3D,GHTEMP_TM3D,OUHUMI_TM3D,OUTEMP_TM3D,PKAVGPW_TM3D,PLADVASS_TM3D,PLFOTR_TM3D,PLLGHTUS_TM3D,UPTLM2_TM3D,VPDKPA_TM3D,EKKLISPR_TM4D,EPLETR_TM4D,EPLPAR_TM4D,GCC2H4_I_TM4D,GCC2H4_O_TM4D,GCCO2_I_TM4D,GCCO2_O_TM4D,GCNONO2_I_TM4D,GCNONO2_O_TM4D,GHHUMI_TM4D,GHTEMP_TM4D,OUHUMI_TM4D,OUTEMP_TM4D,PKAVGPW_TM4D,PLADVASS_TM4D,PLFOTR_TM4D,PLLGHTUS_TM4D,UPTLM2_TM4D,VPDKPA_TM4D,EKKLISPR_TM5D,EPLETR_TM5D,EPLPAR_TM5D,GCC2H4_I_TM5D,GCC2H4_O_TM5D,GCCO2_I_TM5D,GCCO2_O_TM5D,GCNONO2_I_TM5D,GCNONO2_O_TM5D,GHHUMI_TM5D,GHTEMP_TM5D,OUHUMI_TM5D,OUTEMP_TM5D,PKAVGPW_TM5D,PLADVASS_TM5D,PLFOTR_TM5D,PLLGHTUS_TM5D,UPTLM2_TM5D,VPDKPA_TM5D,EKKLISPR_TM6D,EPLETR_TM6D,EPLPAR_TM6D,GCC2H4_I_TM6D,GCC2H4_O_TM6D,GCCO2_I_TM6D,GCCO2_O_TM6D,GCNONO2_I_TM6D,GCNONO2_O_TM6D,GHHUMI_TM6D,GHTEMP_TM6D,OUHUMI_TM6D,OUTEMP_TM6D,PKAVGPW_TM6D,PLADVASS_TM6D,PLFOTR_TM6D,PLLGHTUS_TM6D,UPTLM2_TM6D,VPDKPA_TM6D,EKKLISPR_TM7D,EPLETR_TM7D,EPLPAR_TM7D,GCC2H4_I_TM7D,GCC2H4_O_TM7D,GCCO2_I_TM7D,GCCO2_O_TM7D,GCNONO2_I_TM7D,GCNONO2_O_TM7D,GHHUMI_TM7D,GHTEMP_TM7D,OUHUMI_TM7D,OUTEMP_TM7D,PKAVGPW_TM7D,PLADVASS_TM7D,PLFOTR_TM7D,PLLGHTUS_TM7D,UPTLM2_TM7D,VPDKPA_TM7D
19/09/2016,4.98551041,23.3000367,15121.0315,15.82,4.45749999,997.833333,546.85,61.6363636,53.6101695,84.621496,22.2471667,76.6982639,17.4569444,91.3300018,1.45469968,0.6675535,46.5987715,1.37767362,0.38699595,8.06871169,39.777743,23888.5141,18.0413793,2.60277776,929.551724,563.638889,71.7878788,64.0196078,84.3277768,23.109858,69.2520834,17.6118056,92.6699982,2.38761192,0.72240044,79.5540822,1.35753475,0.41197083,6.45450273,34.7325414,20908.9198,19.7499999,0.97741936,889.833333,580.419355,54.8,58.6304348,84.3875617,22.5006465,73.352778,17.5614584,87,2.05516144,0.69123186,69.4574481,1.25979168,0.38895387,6.16939147,35.3019875,22495.0495,15.9939394,4.03513513,874.151515,607.594595,55.9032258,69.5576923,82.8804018,22.1736145,77.8934027,17.4902778,81,2.05583239,0.65260946,70.6083333,1.31868053,0.43672645,10.5239197,49.5711604,36565.3758,8.78157892,0.18235294,870.289474,562.823529,55.9552239,50.0204082,80.9811686,22.9475901,70.9659723,17.3597222,66.3300018,2.86552595,0.62939537,99.1546989,1.58527775,0.55261834,3.29519107,13.7477125,7869.3492,13.4588235,2.99615387,817.470588,595.769231,54.234375,66.2051282,79.0064152,22.8053837,68.6048611,18.4552083,74.3300018,0.7872071,0.7237972,27.4902326,1.39524302,0.56382498,3.80535095,11.0541634,6045.77686,14.9457143,0.76818182,839.628571,549.090909,45.9393939,56.5277778,81.2579599,22.9791762,69.5031251,18.2197917,73.6699982,0.62483813,0.73424688,22.1092842,1.1501736,0.46660601,1.03707916,3.60260966,1835.8063,22.9533334,2.65428573,934.933333,544.857143,81.9193548,57.6666667,82.437827,23.359374,74.0892361,16.7211806,54,0.21673526,0.74101815,7.20553456,0.96947916,0.43572045
20/09/2016,8.06871169,39.777743,23888.5141,18.0413793,2.60277776,929.551724,563.638889,71.7878788,64.0196078,84.3277768,23.109858,69.2520834,17.6118056,92.6699982,2.38761192,0.72240044,79.5540822,1.35753475,0.41197083,6.45450273,34.7325414,20908.9198,19.7499999,0.97741936,889.833333,580.419355,54.8,58.6304348,84.3875617,22.5006465,73.352778,17.5614584,87,2.05516144,0.69123186,69.4574481,1.25979168,0.38895387,6.16939147,35.3019875,22495.0495,15.9939394,4.03513513,874.151515,607.594595,55.9032258,69.5576923,82.8804018,22.1736145,77.8934027,17.4902778,81,2.05583239,0.65260946,70.6083333,1.31868053,0.43672645,10.5239197,49.5711604,36565.3758,8.78157892,0.18235294,870.289474,562.823529,55.9552239,50.0204082,80.9811686,22.9475901,70.9659723,17.3597222,66.3300018,2.86552595,0.62939537,99.1546989,1.58527775,0.55261834,3.29519107,13.7477125,7869.3492,13.4588235,2.99615387,817.470588,595.769231,54.234375,66.2051282,79.0064152,22.8053837,68.6048611,18.4552083,74.3300018,0.7872071,0.7237972,27.4902326,1.39524302,0.56382498,3.80535095,11.0541634,6045.77686,14.9457143,0.76818182,839.628571,549.090909,45.9393939,56.5277778,81.2579599,22.9791762,69.5031251,18.2197917,73.6699982,0.62483813,0.73424688,22.1092842,1.1501736,0.46660601,1.03707916,3.60260966,1835.8063,22.9533334,2.65428573,934.933333,544.857143,81.9193548,57.6666667,82.437827,23.359374,74.0892361,16.7211806,54,0.21673526,0.74101815,7.20553456,0.96947916,0.43572045,2.74439981,12.1132866,7064.52949,,8.19999993,,597.5,70.5384615,81.631579,78.0432813,24.3126289,72.0572918,16.7201388,46,0.62258632,0.69530237,24.2254621,1.11690971,0.60146478
21/09/2016,6.45450273,34.7325414,20908.9198,19.7499999,0.97741936,889.833333,580.419355,54.8,58.6304348,84.3875617,22.5006465,73.352778,17.5614584,87,2.05516144,0.69123186,69.4574481,1.25979168,0.38895387,6.16939147,35.3019875,22495.0495,15.9939394,4.03513513,874.151515,607.594595,55.9032258,69.5576923,82.8804018,22.1736145,77.8934027,17.4902778,81,2.05583239,0.65260946,70.6083333,1.31868053,0.43672645,10.5239197,49.5711604,36565.3758,8.78157892,0.18235294,870.289474,562.823529,55.9552239,50.0204082,80.9811686,22.9475901,70.9659723,17.3597222,66.3300018,2.86552595,0.62939537,99.1546989,1.58527775,0.55261834,3.29519107,13.7477125,7869.3492,13.4588235,2.99615387,817.470588,595.769231,54.234375,66.2051282,79.0064152,22.8053837,68.6048611,18.4552083,74.3300018,0.7872071,0.7237972,27.4902326,1.39524302,0.56382498,3.80535095,11.0541634,6045.77686,14.9457143,0.76818182,839.628571,549.090909,45.9393939,56.5277778,81.2579599,22.9791762,69.5031251,18.2197917,73.6699982,0.62483813,0.73424688,22.1092842,1.1501736,0.46660601,1.03707916,3.60260966,1835.8063,22.9533334,2.65428573,934.933333,544.857143,81.9193548,57.6666667,82.437827,23.359374,74.0892361,16.7211806,54,0.21673526,0.74101815,7.20553456,0.96947916,0.43572045,2.74439981,12.1132866,7064.52949,,8.19999993,,597.5,70.5384615,81.631579,78.0432813,24.3126289,72.0572918,16.7201388,46,0.62258632,0.69530237,24.2254621,1.11690971,0.60146478,2.40790001,11.1158249,7460.76649,11.5451614,0.18709678,708.806452,552.870968,63.7741936,44.0930233,83.5090005,24.8641891,82.322222,19.1777777,35.6699982,0.50902223,0.66180103,22.2332928,1.01621528,0.46138737
22/09/2016,6.16939147,35.3019875,22495.0495,15.9939394,4.03513513,874.151515,607.594595,55.9032258,69.5576923,82.8804018,22.1736145,77.8934027,17.4902778,81,2.05583239,0.65260946,70.6083333,1.31868053,0.43672645,10.5239197,49.5711604,36565.3758,8.78157892,0.18235294,870.289474,562.823529,55.9552239,50.0204082,80.9811686,22.9475901,70.9659723,17.3597222,66.3300018,2.86552595,0.62939537,99.1546989,1.58527775,0.55261834,3.29519107,13.7477125,7869.3492,13.4588235,2.99615387,817.470588,595.769231,54.234375,66.2051282,79.0064152,22.8053837,68.6048611,18.4552083,74.3300018,0.7872071,0.7237972,27.4902326,1.39524302,0.56382498,3.80535095,11.0541634,6045.77686,14.9457143,0.76818182,839.628571,549.090909,45.9393939,56.5277778,81.2579599,22.9791762,69.5031251,18.2197917,73.6699982,0.62483813,0.73424688,22.1092842,1.1501736,0.46660601,1.03707916,3.60260966,1835.8063,22.9533334,2.65428573,934.933333,544.857143,81.9193548,57.6666667,82.437827,23.359374,74.0892361,16.7211806,54,0.21673526,0.74101815,7.20553456,0.96947916,0.43572045,2.74439981,12.1132866,7064.52949,,8.19999993,,597.5,70.5384615,81.631579,78.0432813,24.3126289,72.0572918,16.7201388,46,0.62258632,0.69530237,24.2254621,1.11690971,0.60146478,2.40790001,11.1158249,7460.76649,11.5451614,0.18709678,708.806452,552.870968,63.7741936,44.0930233,83.5090005,24.8641891,82.322222,19.1777777,35.6699982,0.50902223,0.66180103,22.2332928,1.01621528,0.46138737,0.44590326,1.26301805,597.223339,7.9548387,0.59230769,991.16129,523.461539,93.6507937,40.5434783,85.8753545,22.7737661,86.6381944,17.5361111,28.3299999,0.07180218,0.73541246,2.52638109,0.58965279,0.3445714
23/09/2016,10.5239197,49.5711604,36565.3758,8.78157892,0.18235294,870.289474,562.823529,55.9552239,50.0204082,80.9811686,22.9475901,70.9659723,17.3597222,66.3300018,2.86552595,0.62939537,99.1546989,1.58527775,0.55261834,3.29519107,13.7477125,7869.3492,13.4588235,2.99615387,817.470588,595.769231,54.234375,66.2051282,79.0064152,22.8053837,68.6048611,18.4552083,74.3300018,0.7872071,0.7237972,27.4902326,1.39524302,0.56382498,3.80535095,11.0541634,6045.77686,14.9457143,0.76818182,839.628571,549.090909,45.9393939,56.5277778,81.2579599,22.9791762,69.5031251,18.2197917,73.6699982,0.62483813,0.73424688,22.1092842,1.1501736,0.46660601,1.03707916,3.60260966,1835.8063,22.9533334,2.65428573,934.933333,544.857143,81.9193548,57.6666667,82.437827,23.359374,74.0892361,16.7211806,54,0.21673526,0.74101815,7.20553456,0.96947916,0.43572045,2.74439981,12.1132866,7064.52949,,8.19999993,,597.5,70.5384615,81.631579,78.0432813,24.3126289,72.0572918,16.7201388,46,0.62258632,0.69530237,24.2254621,1.11690971,0.60146478,2.40790001,11.1158249,7460.76649,11.5451614,0.18709678,708.806452,552.870968,63.7741936,44.0930233,83.5090005,24.8641891,82.322222,19.1777777,35.6699982,0.50902223,0.66180103,22.2332928,1.01621528,0.46138737,0.44590326,1.26301805,597.223339,7.9548387,0.59230769,991.16129,523.461539,93.6507937,40.5434783,85.8753545,22.7737661,86.6381944,17.5361111,28.3299999,0.07180218,0.73541246,2.52638109,0.58965279,0.3445714,5.46703157,12.9156625,25094.0009,7.53750005,0.02173913,763.25,545.695652,69.0535714,41.0769231,80.2181081,22.7286244,66.7364584,17.0604168,16,0.64646575,0.3458577,25.8305524,0.91881945,0.5971043
24/09/2016,3.29519107,13.7477125,7869.3492,13.4588235,2.99615387,817.470588,595.769231,54.234375,66.2051282,79.0064152,22.8053837,68.6048611,18.4552083,74.3300018,0.7872071,0.7237972,27.4902326,1.39524302,0.56382498,3.80535095,11.0541634,6045.77686,14.9457143,0.76818182,839.628571,549.090909,45.9393939,56.5277778,81.2579599,22.9791762,69.5031251,18.2197917,73.6699982,0.62483813,0.73424688,22.1092842,1.1501736,0.46660601,1.03707916,3.60260966,1835.8063,22.9533334,2.65428573,934.933333,544.857143,81.9193548,57.6666667,82.437827,23.359374,74.0892361,16.7211806,54,0.21673526,0.74101815,7.20553456,0.96947916,0.43572045,2.74439981,12.1132866,7064.52949,,8.19999993,,597.5,70.5384615,81.631579,78.0432813,24.3126289,72.0572918,16.7201388,46,0.62258632,0.69530237,24.2254621,1.11690971,0.60146478,2.40790001,11.1158249,7460.76649,11.5451614,0.18709678,708.806452,552.870968,63.7741936,44.0930233,83.5090005,24.8641891,82.322222,19.1777777,35.6699982,0.50902223,0.66180103,22.2332928,1.01621528,0.46138737,0.44590326,1.26301805,597.223339,7.9548387,0.59230769,991.16129,523.461539,93.6507937,40.5434783,85.8753545,22.7737661,86.6381944,17.5361111,28.3299999,0.07180218,0.73541246,2.52638109,0.58965279,0.3445714,5.46703157,12.9156625,25094.0009,7.53750005,0.02173913,763.25,545.695652,69.0535714,41.0769231,80.2181081,22.7286244,66.7364584,17.0604168,16,0.64646575,0.3458577,25.8305524,0.91881945,0.5971043,5.82719184,4.10564751,20424.2568,14.1972221,4.19000003,614.25,549.266667,55.3833333,52.9302326,84.6284808,21.8097637,82.1336806,15.2600695,19,0.20785669,0.08430735,8.21236042,1.08208333,0.43774584
25/09/2016,3.80535095,11.0541634,6045.77686,14.9457143,0.76818182,839.628571,549.090909,45.9393939,56.5277778,81.2579599,22.9791762,69.5031251,18.2197917,73.6699982,0.62483813,0.73424688,22.1092842,1.1501736,0.46660601,1.03707916,3.60260966,1835.8063,22.9533334,2.65428573,934.933333,544.857143,81.9193548,57.6666667,82.437827,23.359374,74.0892361,16.7211806,54,0.21673526,0.74101815,7.20553456,0.96947916,0.43572045,2.74439981,12.1132866,7064.52949,,8.19999993,,597.5,70.5384615,81.631579,78.0432813,24.3126289,72.0572918,16.7201388,46,0.62258632,0.69530237,24.2254621,1.11690971,0.60146478,2.40790001,11.1158249,7460.76649,11.5451614,0.18709678,708.806452,552.870968,63.7741936,44.0930233,83.5090005,24.8641891,82.322222,19.1777777,35.6699982,0.50902223,0.66180103,22.2332928,1.01621528,0.46138737,0.44590326,1.26301805,597.223339,7.9548387,0.59230769,991.16129,523.461539,93.6507937,40.5434783,85.8753545,22.7737661,86.6381944,17.5361111,28.3299999,0.07180218,0.73541246,2.52638109,0.58965279,0.3445714,5.46703157,12.9156625,25094.0009,7.53750005,0.02173913,763.25,545.695652,69.0535714,41.0769231,80.2181081,22.7286244,66.7364584,17.0604168,16,0.64646575,0.3458577,25.8305524,0.91881945,0.5971043,5.82719184,4.10564751,20424.2568,14.1972221,4.19000003,614.25,549.266667,55.3833333,52.9302326,84.6284808,21.8097637,82.1336806,15.2600695,19,0.20785669,0.08430735,8.21236042,1.08208333,0.43774584,3.87561915,3.82320675,14924.7046,20.152941,0,727.941177,497.857143,44.6590909,40.3235294,86.2655043,21.8741047,82.2413193,14.3496527,18,0.2007004,0.08631862,7.64661245,0.80277775,0.34573759
26/09/2016,1.03707916,3.60260966,1835.8063,22.9533334,2.65428573,934.933333,544.857143,81.9193548,57.6666667,82.437827,23.359374,74.0892361,16.7211806,54,0.21673526,0.74101815,7.20553456,0.96947916,0.43572045,2.74439981,12.1132866,7064.52949,,8.19999993,,597.5,70.5384615,81.631579,78.0432813,24.3126289,72.0572918,16.7201388,46,0.62258632,0.69530237,24.2254621,1.11690971,0.60146478,2.40790001,11.1158249,7460.76649,11.5451614,0.18709678,708.806452,552.870968,63.7741936,44.0930233,83.5090005,24.8641891,82.322222,19.1777777,35.6699982,0.50902223,0.66180103,22.2332928,1.01621528,0.46138737,0.44590326,1.26301805,597.223339,7.9548387,0.59230769,991.16129,523.461539,93.6507937,40.5434783,85.8753545,22.7737661,86.6381944,17.5361111,28.3299999,0.07180218,0.73541246,2.52638109,0.58965279,0.3445714,5.46703157,12.9156625,25094.0009,7.53750005,0.02173913,763.25,545.695652,69.0535714,41.0769231,80.2181081,22.7286244,66.7364584,17.0604168,16,0.64646575,0.3458577,25.8305524,0.91881945,0.5971043,5.82719184,4.10564751,20424.2568,14.1972221,4.19000003,614.25,549.266667,55.3833333,52.9302326,84.6284808,21.8097637,82.1336806,15.2600695,19,0.20785669,0.08430735,8.21236042,1.08208333,0.43774584,3.87561915,3.82320675,14924.7046,20.152941,0,727.941177,497.857143,44.6590909,40.3235294,86.2655043,21.8741047,82.2413193,14.3496527,18,0.2007004,0.08631862,7.64661245,0.80277775,0.34573759,3.51423733,6.37633093,16750.0093,10.5111111,0.68846155,924.222222,521.423077,67.6470588,52.5,84.8791356,24.4546808,76.7947916,16.7378473,21,0.32138088,0.1172489,12.7528833,0.97854165,0.43990541
27/09/2016,2.74439981,12.1132866,7064.52949,,8.19999993,,597.5,70.5384615,81.631579,78.0432813,24.3126289,72.0572918,16.7201388,46,0.62258632,0.69530237,24.2254621,1.11690971,0.60146478,2.40790001,11.1158249,7460.76649,11.5451614,0.18709678,708.806452,552.870968,63.7741936,44.0930233,83.5090005,24.8641891,82.322222,19.1777777,35.6699982,0.50902223,0.66180103,22.2332928,1.01621528,0.46138737,0.44590326,1.26301805,597.223339,7.9548387,0.59230769,991.16129,523.461539,93.6507937,40.5434783,85.8753545,22.7737661,86.6381944,17.5361111,28.3299999,0.07180218,0.73541246,2.52638109,0.58965279,0.3445714,5.46703157,12.9156625,25094.0009,7.53750005,0.02173913,763.25,545.695652,69.0535714,41.0769231,80.2181081,22.7286244,66.7364584,17.0604168,16,0.64646575,0.3458577,25.8305524,0.91881945,0.5971043,5.82719184,4.10564751,20424.2568,14.1972221,4.19000003,614.25,549.266667,55.3833333,52.9302326,84.6284808,21.8097637,82.1336806,15.2600695,19,0.20785669,0.08430735,8.21236042,1.08208333,0.43774584,3.87561915,3.82320675,14924.7046,20.152941,0,727.941177,497.857143,44.6590909,40.3235294,86.2655043,21.8741047,82.2413193,14.3496527,18,0.2007004,0.08631862,7.64661245,0.80277775,0.34573759,3.51423733,6.37633093,16750.0093,10.5111111,0.68846155,924.222222,521.423077,67.6470588,52.5,84.8791356,24.4546808,76.7947916,16.7378473,21,0.32138088,0.1172489,12.7528833,0.97854165,0.43990541,5.17847851,8.87109796,20962.8923,13.4318182,1.41481484,870.727273,546.925926,68.78,42.8043478,85.8316166,24.0956728,81.3503473,14.3954861,15,0.41431596,0.12797104,17.7431189,0.78024305,0.42598906
28/09/2016,2.40790001,11.1158249,7460.76649,11.5451614,0.18709678,708.806452,552.870968,63.7741936,44.0930233,83.5090005,24.8641891,82.322222,19.1777777,35.6699982,0.50902223,0.66180103,22.2332928,1.01621528,0.46138737,0.44590326,1.26301805,597.223339,7.9548387,0.59230769,991.16129,523.461539,93.6507937,40.5434783,85.8753545,22.7737661,86.6381944,17.5361111,28.3299999,0.07180218,0.73541246,2.52638109,0.58965279,0.3445714,5.46703157,12.9156625,25094.0009,7.53750005,0.02173913,763.25,545.695652,69.0535714,41.0769231,80.2181081,22.7286244,66.7364584,17.0604168,16,0.64646575,0.3458577,25.8305524,0.91881945,0.5971043,5.82719184,4.10564751,20424.2568,14.1972221,4.19000003,614.25,549.266667,55.3833333,52.9302326,84.6284808,21.8097637,82.1336806,15.2600695,19,0.20785669,0.08430735,8.21236042,1.08208333,0.43774584,3.87561915,3.82320675,14924.7046,20.152941,0,727.941177,497.857143,44.6590909,40.3235294,86.2655043,21.8741047,82.2413193,14.3496527,18,0.2007004,0.08631862,7.64661245,0.80277775,0.34573759,3.51423733,6.37633093,16750.0093,10.5111111,0.68846155,924.222222,521.423077,67.6470588,52.5,84.8791356,24.4546808,76.7947916,16.7378473,21,0.32138088,0.1172489,12.7528833,0.97854165,0.43990541,5.17847851,8.87109796,20962.8923,13.4318182,1.41481484,870.727273,546.925926,68.78,42.8043478,85.8316166,24.0956728,81.3503473,14.3954861,15,0.41431596,0.12797104,17.7431189,0.78024305,0.42598906,5.14810492,10.758912,24299.1994,26.1551726,1.22702701,795.689655,540.945946,60.625,38.84375,83.9259827,23.6583047,69.3510416,11.8729167,11.6700001,0.48282217,0.136886,21.5179294,0.81753473,0.50087516
29/09/2016,0.44590326,1.26301805,597.223339,7.9548387,0.59230769,991.16129,523.461539,93.6507937,40.5434783,85.8753545,22.7737661,86.6381944,17.5361111,28.3299999,0.07180218,0.73541246,2.52638109,0.58965279,0.3445714,5.46703157,12.9156625,25094.0009,7.53750005,0.02173913,763.25,545.695652,69.0535714,41.0769231,80.2181081,22.7286244,66.7364584,17.0604168,16,0.64646575,0.3458577,25.8305524,0.91881945,0.5971043,5.82719184,4.10564751,20424.2568,14.1972221,4.19000003,614.25,549.266667,55.3833333,52.9302326,84.6284808,21.8097637,82.1336806,15.2600695,19,0.20785669,0.08430735,8.21236042,1.08208333,0.43774584,3.87561915,3.82320675,14924.7046,20.152941,0,727.941177,497.857143,44.6590909,40.3235294,86.2655043,21.8741047,82.2413193,14.3496527,18,0.2007004,0.08631862,7.64661245,0.80277775,0.34573759,3.51423733,6.37633093,16750.0093,10.5111111,0.68846155,924.222222,521.423077,67.6470588,52.5,84.8791356,24.4546808,76.7947916,16.7378473,21,0.32138088,0.1172489,12.7528833,0.97854165,0.43990541,5.17847851,8.87109796,20962.8923,13.4318182,1.41481484,870.727273,546.925926,68.78,42.8043478,85.8316166,24.0956728,81.3503473,14.3954861,15,0.41431596,0.12797104,17.7431189,0.78024305,0.42598906,5.14810492,10.758912,24299.1994,26.1551726,1.22702701,795.689655,540.945946,60.625,38.84375,83.9259827,23.6583047,69.3510416,11.8729167,11.6700001,0.48282217,0.136886,21.5179294,0.81753473,0.50087516,7.26379813,16.3885797,30766.4508,26.413636,0.27499999,731.272727,529.916667,57.6226415,43.4666667,84.8133691,22.9287697,71.6454862,10.9756944,,0.77082305,0.16965447,32.7739318,0.81097221,0.47597235
30/09/2016,5.46703157,12.9156625,25094.0009,7.53750005,0.02173913,763.25,545.695652,69.0535714,41.0769231,80.2181081,22.7286244,66.7364584,17.0604168,16,0.64646575,0.3458577,25.8305524,0.91881945,0.5971043,5.82719184,4.10564751,20424.2568,14.1972221,4.19000003,614.25,549.266667,55.3833333,52.9302326,84.6284808,21.8097637,82.1336806,15.2600695,19,0.20785669,0.08430735,8.21236042,1.08208333,0.43774584,3.87561915,3.82320675,14924.7046,20.152941,0,727.941177,497.857143,44.6590909,40.3235294,86.2655043,21.8741047,82.2413193,14.3496527,18,0.2007004,0.08631862,7.64661245,0.80277775,0.34573759,3.51423733,6.37633093,16750.0093,10.5111111,0.68846155,924.222222,521.423077,67.6470588,52.5,84.8791356,24.4546808,76.7947916,16.7378473,21,0.32138088,0.1172489,12.7528833,0.97854165,0.43990541,5.17847851,8.87109796,20962.8923,13.4318182,1.41481484,870.727273,546.925926,68.78,42.8043478,85.8316166,24.0956728,81.3503473,14.3954861,15,0.41431596,0.12797104,17.7431189,0.78024305,0.42598906,5.14810492,10.758912,24299.1994,26.1551726,1.22702701,795.689655,540.945946,60.625,38.84375,83.9259827,23.6583047,69.3510416,11.8729167,11.6700001,0.48282217,0.136886,21.5179294,0.81753473,0.50087516,7.26379813,16.3885797,30766.4508,26.413636,0.27499999,731.272727,529.916667,57.6226415,43.4666667,84.8133691,22.9287697,71.6454862,10.9756944,,0.77082305,0.16965447,32.7739318,0.81097221,0.47597235,0.08186181,0.86599865,135.336289,22.1000004,0,515,494,28.9056604,41.2195122,91.4309618,19.5411574,81.653125,12.9885416,,0.01036664,0.17932046,1.73135439,0.49749999,0.22364772
01/10/2016,5.82719184,4.10564751,20424.2568,14.1972221,4.19000003,614.25,549.266667,55.3833333,52.9302326,84.6284808,21.8097637,82.1336806,15.2600695,19,0.20785669,0.08430735,8.21236042,1.08208333,0.43774584,3.87561915,3.82320675,14924.7046,20.152941,0,727.941177,497.857143,44.6590909,40.3235294,86.2655043,21.8741047,82.2413193,14.3496527,18,0.2007004,0.08631862,7.64661245,0.80277775,0.34573759,3.51423733,6.37633093,16750.0093,10.5111111,0.68846155,924.222222,521.423077,67.6470588,52.5,84.8791356,24.4546808,76.7947916,16.7378473,21,0.32138088,0.1172489,12.7528833,0.97854165,0.43990541,5.17847851,8.87109796,20962.8923,13.4318182,1.41481484,870.727273,546.925926,68.78,42.8043478,85.8316166,24.0956728,81.3503473,14.3954861,15,0.41431596,0.12797104,17.7431189,0.78024305,0.42598906,5.14810492,10.758912,24299.1994,26.1551726,1.22702701,795.689655,540.945946,60.625,38.84375,83.9259827,23.6583047,69.3510416,11.8729167,11.6700001,0.48282217,0.136886,21.5179294,0.81753473,0.50087516,7.26379813,16.3885797,30766.4508,26.413636,0.27499999,731.272727,529.916667,57.6226415,43.4666667,84.8133691,22.9287697,71.6454862,10.9756944,,0.77082305,0.16965447,32.7739318,0.81097221,0.47597235,0.08186181,0.86599865,135.336289,22.1000004,0,515,494,28.9056604,41.2195122,91.4309618,19.5411574,81.653125,12.9885416,,0.01036664,0.17932046,1.73135439,0.49749999,0.22364772,,,,,,,,,,,,,,,,,,,
02/10/2016,3.87561915,3.82320675,14924.7046,20.152941,0,727.941177,497.857143,44.6590909,40.3235294,86.2655043,21.8741047,82.2413193,14.3496527,18,0.2007004,0.08631862,7.64661245,0.80277775,0.34573759,3.51423733,6.37633093,16750.0093,10.5111111,0.68846155,924.222222,521.423077,67.6470588,52.5,84.8791356,24.4546808,76.7947916,16.7378473,21,0.32138088,0.1172489,12.7528833,0.97854165,0.43990541,5.17847851,8.87109796,20962.8923,13.4318182,1.41481484,870.727273,546.925926,68.78,42.8043478,85.8316166,24.0956728,81.3503473,14.3954861,15,0.41431596,0.12797104,17.7431189,0.78024305,0.42598906,5.14810492,10.758912,24299.1994,26.1551726,1.22702701,795.689655,540.945946,60.625,38.84375,83.9259827,23.6583047,69.3510416,11.8729167,11.6700001,0.48282217,0.136886,21.5179294,0.81753473,0.50087516,7.26379813,16.3885797,30766.4508,26.413636,0.27499999,731.272727,529.916667,57.6226415,43.4666667,84.8133691,22.9287697,71.6454862,10.9756944,,0.77082305,0.16965447,32.7739318,0.81097221,0.47597235,0.08186181,0.86599865,135.336289,22.1000004,0,515,494,28.9056604,41.2195122,91.4309618,19.5411574,81.653125,12.9885416,,0.01036664,0.17932046,1.73135439,0.49749999,0.22364772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
